ID,race,assigned,score,schoolpreferenceranking,schooltype
20277,1,216,393.4504595715,114,1
2511,1,169,393.4471203026,115,1
17474,1,190,393.4446884987,150,1
17263,1,206,393.4393339802,117,1
10071,1,169,393.4369180342,113,1
34228,1,216,393.4335655729,122,1
38148,1,88,393.424320475,139,1
11401,1,172,393.4241521926,116,1
24470,0,190,393.4208552248,116,1
38772,1,216,393.4191048224,141,1
11110,1,30,393.4056026389,116,1
19643,1,30,393.4042411358,125,1
11415,1,30,393.3938067184,145,1
35424,1,28,393.3916954435,118,1
25008,0,88,393.3827339188,147,1
25930,1,215,393.3783572204,108,1
20553,0,217,393.3726848513,112,1
38878,1,172,393.3623653901,117,1
6449,1,30,393.3620702696,124,1
25614,0,30,393.3550577995,113,1
2809,1,190,393.3406369224,111,1
22987,1,169,393.3388788466,119,1
4554,0,217,393.3269266192,119,1
19170,1,88,393.3234580974,131,1
3391,0,88,393.3185343689,114,1
8685,1,217,393.316712024,107,1
13795,0,172,393.3162285375,114,1
10409,1,88,393.308579586,117,1
22832,1,217,393.2974275887,114,1
10311,1,28,393.2972981815,143,1
20195,1,215,393.2937558728,116,1
12221,1,172,393.2936390879,115,1
924,0,171,393.2896147037,120,1
11604,1,217,393.286289303,108,1
10010,1,88,393.2832449158,120,1
23689,1,190,393.2806310482,115,1
6795,1,172,393.279404688,116,1
9269,1,190,393.2693007357,114,1
27710,1,171,393.2692483848,117,1
26386,1,172,393.2530986074,112,1
30115,1,28,393.2471470142,124,1
33967,1,215,393.2450199777,110,1
7925,1,216,393.2291443955,111,1
7783,1,28,393.2287440229,136,1
19626,1,30,393.2015924679,123,1
4137,1,190,393.192410605,115,1
37121,1,171,393.1882635561,104,1
17444,1,171,393.1834062699,115,1
27835,1,172,393.1806466058,113,1
4877,1,169,393.1650198838,109,1
24746,1,172,393.1591324178,118,1
6899,1,190,393.1549190628,130,1
10344,0,216,393.1546056597,147,1
3790,1,172,393.1543084358,141,1
15080,1,171,393.1448721965,115,1
27309,1,215,393.1295824392,125,1
29482,1,30,393.1290859965,125,1
11205,1,190,393.1281132328,121,1
22549,1,217,393.1274428613,125,1
38835,1,169,393.1226218685,120,1
20372,1,28,393.1145717157,142,1
35664,1,216,393.1121488553,113,1
20729,1,30,393.1066642319,111,1
8052,1,169,393.1060806421,124,1
11506,1,217,393.1009482196,124,1
10901,1,217,393.0970633566,108,1
8276,0,88,393.0969056222,110,1
30942,1,216,393.0962216156,115,1
26350,1,190,393.0924636719,117,1
37323,0,30,393.0698112101,116,1
27172,1,88,393.0465158132,116,1
445,1,169,393.0450344955,127,1
17623,1,169,393.0438311303,116,1
10855,0,216,393.0380012946,119,1
18512,1,171,393.0370648012,134,1
38356,1,169,393.0346873433,125,1
25379,1,28,393.0240054207,117,1
27566,1,30,393.0101558925,118,1
31381,1,172,393.008196262,115,1
1949,1,169,392.9994102082,151,1
24460,1,28,392.9982108038,115,1
9606,1,172,392.9932881673,110,1
35830,0,172,392.9899912871,133,1
16443,1,217,392.9873115832,121,1
17634,1,172,392.9814119669,122,1
26708,1,172,392.9729511559,113,1
21413,0,172,392.9662172635,123,1
39009,1,88,392.9658074428,138,1
9739,1,217,392.9637019346,107,1
19765,1,215,392.9560841242,133,1
17056,1,30,392.9462078731,109,1
26997,1,190,392.9366162868,125,1
21017,0,28,392.9290250999,138,1
31946,1,88,392.9277770017,116,1
35963,1,190,392.92536824,116,1
22450,1,28,392.923101648,136,1
34910,1,215,392.9211605461,123,1
14856,0,88,392.9185849928,111,1
8241,1,217,392.9182253998,127,1
35171,1,215,392.9100112055,117,1
33488,1,215,392.8989060203,118,1
24812,1,169,392.8924453397,124,1
38779,1,171,392.8910795713,122,1
23709,0,171,392.8806443588,144,1
35911,1,215,392.855903154,134,1
31762,1,216,392.8515589454,119,1
28790,1,172,392.8493237028,144,1
815,1,172,392.8460742123,140,1
22702,1,28,392.8455598853,119,1
15211,1,190,392.8441830749,108,1
38599,1,172,392.8431754205,114,1
9423,0,217,392.8411303283,119,1
23033,1,216,392.8391112625,115,1
39785,1,217,392.8338790335,112,1
36560,1,88,392.8308932484,122,1
15893,1,88,392.8294439903,127,1
22220,1,172,392.829215264,134,1
28979,1,171,392.8263911355,125,1
25772,1,171,392.8131158845,115,1
13522,1,190,392.8095908664,138,1
398,1,217,392.800084533,116,1
20429,0,28,392.7990296274,131,1
4818,0,172,392.7985062672,130,1
8680,1,216,392.7903542475,122,1
17961,1,169,392.7888469162,134,1
13265,0,217,392.7860685999,106,1
29710,1,190,392.772770768,119,1
33573,1,171,392.7602207297,125,1
26219,0,190,392.7500282538,115,1
23433,1,28,392.744104491,136,1
36516,1,217,392.7296875693,115,1
299,1,30,392.7257197198,114,1
8916,1,215,392.723670386,120,1
16390,1,216,392.7230039759,125,1
28755,1,28,392.7176488792,125,1
29695,1,171,392.7163814947,128,1
13441,1,215,392.7020921376,107,1
22487,0,172,392.6975148662,125,1
13205,1,88,392.6963596996,126,1
26748,1,216,392.6881408732,115,1
28045,1,190,392.6781866123,107,1
33141,0,30,392.6744583964,115,1
27502,1,28,392.6677595295,111,1
33006,0,216,392.6663327511,142,1
1167,0,30,392.64958078,109,1
30681,1,30,392.6460193626,138,1
3818,1,190,392.6395379338,145,1
36696,0,190,392.6392246001,113,1
38563,1,88,392.6379013286,128,1
31093,0,190,392.6103225558,120,1
14004,1,88,392.6067668706,120,1
20122,1,215,392.596776904,114,1
39404,1,171,392.5932388005,106,1
27991,0,169,392.5931601123,140,1
4902,1,88,392.5895763917,144,1
9510,1,172,392.5833860839,128,1
4053,1,88,392.5731898387,112,1
5786,1,172,392.5691183745,110,1
1387,1,88,392.5683268073,118,1
12107,1,30,392.5532471991,130,1
30168,0,190,392.547766834,148,1
35976,1,217,392.5386018775,125,1
15819,1,171,392.5369478016,120,1
31864,1,30,392.5292430336,131,1
9685,1,171,392.5263391965,127,1
31830,1,215,392.5253166714,128,1
6397,1,217,392.5245640658,112,1
32376,1,216,392.523145573,108,1
25345,1,88,392.5202646792,121,1
8585,1,30,392.5202486144,111,1
32314,1,169,392.5152514926,136,1
31424,1,216,392.5073674928,128,1
39204,1,88,392.5010539316,115,1
15513,1,215,392.4971001497,109,1
35825,1,171,392.4930485284,111,1
12640,1,190,392.4852551981,112,1
11291,1,172,392.4813277822,112,1
4342,1,190,392.4764449433,116,1
31701,1,215,392.4664653665,120,1
19595,1,217,392.4628171606,120,1
36672,0,215,392.4593942361,119,1
35026,1,215,392.4505868433,114,1
9121,1,215,392.4221459039,119,1
13284,1,30,392.4174582807,117,1
29754,1,30,392.4123401158,120,1
30012,1,190,392.411340451,115,1
31326,1,217,392.4083606108,116,1
16838,1,215,392.4011952002,108,1
3596,1,30,392.4011711875,123,1
23562,1,88,392.3955204649,124,1
28890,1,88,392.3950887373,122,1
18400,1,215,392.3889999774,161,1
35983,1,217,392.3886952965,149,1
36432,1,172,392.3646301228,107,1
12489,1,216,392.3581443242,110,1
39217,1,88,392.3549223828,108,1
35828,1,190,392.3454199659,115,1
29573,1,217,392.3395719723,115,1
31513,0,217,392.338315614,108,1
24216,0,190,392.3342108513,137,1
6341,1,169,392.3211242308,126,1
34571,0,216,392.3190397648,111,1
22735,0,88,392.3172344252,114,1
36010,1,30,392.3156910458,111,1
35385,1,190,392.2980161054,118,1
31911,1,171,392.2806559492,125,1
27733,1,171,392.2762432585,122,1
1578,1,190,392.2753676386,136,1
33607,1,216,392.270330611,112,1
31473,0,88,392.2671560352,137,1
758,1,30,392.2666627386,110,1
20492,1,88,392.2661124752,131,1
1898,1,215,392.2520267729,107,1
3011,1,30,392.2506091211,136,1
22271,1,215,392.2460609484,111,1
17450,1,171,392.222955668,130,1
28688,0,190,392.2214757755,130,1
35502,0,215,392.2195871853,139,1
5939,1,216,392.2169779932,126,1
27525,1,217,392.2105585913,133,1
22705,1,172,392.2099871759,123,1
12555,0,217,392.1952929174,126,1
38336,1,215,392.1890389132,130,1
26451,1,171,392.1879772481,142,1
21805,1,171,392.1870272748,119,1
25285,0,172,392.1781253782,123,1
16792,0,216,392.1744096613,118,1
12350,1,190,392.1718852038,117,1
17760,1,190,392.1672718209,135,1
37407,1,171,392.1635787244,139,1
27817,1,172,392.1603619983,111,1
7743,0,169,392.159190036,124,1
3909,1,30,392.1569053081,123,1
2409,0,215,392.1466291879,114,1
37064,1,169,392.1423003728,117,1
103,0,171,392.1415390882,124,1
34833,1,171,392.1245250853,112,1
7729,1,215,392.1183765356,117,1
24953,1,169,392.108351129,113,1
39055,1,30,392.1063328159,128,1
24063,1,217,392.1055754353,119,1
38019,1,30,392.0970764198,119,1
27411,1,217,392.0959102589,133,1
9737,1,215,392.0915065967,134,1
21846,0,217,392.0878614835,112,1
38191,1,30,392.0824920427,121,1
2474,1,172,392.0786437789,125,1
12468,1,190,392.0752002226,120,1
21665,1,172,392.0705114688,145,1
27955,0,216,392.0642628524,108,1
15538,1,172,392.0533040819,112,1
20985,0,171,392.0502397866,108,1
31525,0,215,392.0474486374,157,1
3611,1,190,392.0448189051,130,1
31210,0,172,392.0387307056,116,1
18264,1,88,392.0358302781,135,1
20037,0,171,392.0331276078,128,1
8118,1,169,392.0262237417,119,1
6065,1,169,392.0196185722,114,1
35352,1,217,392.0194896455,117,1
22917,1,172,392.0174217077,122,1
34423,1,217,392.0133320151,117,1
4094,1,88,392.0101781838,115,1
5667,1,169,392.0097029677,121,1
30030,1,88,392.0093634122,154,1
23504,1,217,391.9905930851,110,1
97,1,216,391.9893251621,129,1
5958,1,30,391.9829692261,150,1
34446,0,216,391.9737610525,110,1
21527,1,216,391.965812802,107,1
16992,1,215,391.9652509631,115,1
24485,1,169,391.9596962188,117,1
39784,0,169,391.9594473205,128,1
34327,1,169,391.958713556,131,1
16311,1,172,391.9480048912,127,1
30178,1,171,391.9391282547,127,1
25543,1,171,391.9387387869,124,1
8645,1,216,391.9307747467,127,1
3023,0,171,391.9208916941,141,1
12775,1,217,391.9146874307,118,1
18911,1,88,391.8950652219,113,1
33390,1,216,391.8903965258,118,1
10510,1,216,391.8848533389,118,1
6527,1,171,391.8844519537,130,1
32586,1,30,391.8838156147,114,1
31750,1,217,391.8833337999,129,1
14020,1,169,391.8663402901,106,1
23079,1,216,391.8570034108,133,1
34551,1,217,391.851502052,106,1
38756,1,169,391.8507705363,135,1
28692,1,216,391.8495665186,131,1
30704,1,172,391.8405512842,129,1
6101,0,171,391.8271479504,167,1
25608,1,217,391.8217829176,122,1
14250,1,216,391.8129067013,125,1
1257,1,215,391.7904655303,113,1
8170,1,217,391.7839396476,117,1
31563,0,88,391.7828242101,122,1
27490,1,171,391.781188707,118,1
16512,0,216,391.7783134504,113,1
27685,0,169,391.775901009,136,1
29147,1,171,391.7451110586,122,1
9318,1,217,391.7390918925,122,1
17925,1,216,391.7206256314,114,1
33752,1,216,391.7006914423,140,1
23767,1,215,391.7005223027,117,1
27325,1,172,391.6974092682,116,1
22099,1,216,391.6955831828,113,1
24655,1,30,391.6913101125,111,1
7655,1,216,391.6884159226,175,1
15106,1,172,391.6811135748,129,1
37625,1,171,391.6795502387,129,1
31577,1,216,391.6674011249,124,1
32241,1,30,391.6671881851,107,1
29953,1,30,391.6637593948,141,1
11891,1,217,391.6537173941,115,1
15757,1,172,391.6536338854,136,1
15016,1,217,391.6532337692,110,1
8767,0,30,391.6495862983,131,1
18579,1,88,391.6438004651,111,1
15694,1,216,391.6392211076,108,1
37059,1,171,391.6356584955,116,1
30461,1,217,391.6285355896,124,1
14304,1,171,391.6122693844,119,1
22562,1,217,391.6105792422,125,1
4349,0,30,391.6100576,121,1
36783,1,216,391.6064576014,108,1
8258,1,172,391.5847508985,115,1
4251,1,171,391.5830520746,123,1
29766,1,172,391.5807035269,148,1
31766,1,217,391.5774284271,122,1
319,0,216,391.5742045718,150,1
17950,1,30,391.5635007739,137,1
26556,1,171,391.5620669646,118,1
37711,1,88,391.5586946503,128,1
12990,1,172,391.5586752372,144,1
7606,1,216,391.5372052849,134,1
943,0,215,391.5288071882,114,1
32996,1,169,391.5217182855,124,1
12440,1,88,391.5186384218,115,1
13498,1,215,391.5156623586,125,1
863,1,172,391.5119771935,111,1
35163,1,88,391.5066010207,133,1
29397,1,30,391.4996708157,109,1
39461,1,172,391.4947348522,115,1
38693,1,216,391.4889701832,111,1
21708,1,169,391.4842913005,119,1
21231,0,88,391.4803538292,110,1
1642,1,217,391.4795417234,111,1
33395,1,171,391.4718947513,113,1
17547,1,30,391.454612309,116,1
24721,1,88,391.44484444,115,1
25284,1,171,391.4401357699,109,1
13141,0,30,391.4322007664,153,1
59,1,216,391.418871746,131,1
22162,1,217,391.4172160546,136,1
1774,1,216,391.4155959041,135,1
17917,1,169,391.3999246667,112,1
15002,1,217,391.3987103183,144,1
27217,0,215,391.392079313,124,1
39579,1,215,391.3854098177,105,1
2548,1,215,391.3618954728,110,1
22959,1,217,391.3581240098,128,1
26429,0,172,391.3303431223,118,1
16511,1,216,391.3004500173,126,1
15626,1,88,391.2989862566,138,1
31472,1,217,391.2980603094,133,1
3938,1,30,391.2843519128,139,1
9202,1,216,391.2794772971,144,1
14658,1,215,391.2780750002,110,1
25947,1,216,391.2738981939,124,1
8188,0,215,391.2555819138,145,1
17546,1,30,391.2525391098,125,1
585,1,171,391.2477617018,121,1
7793,1,169,391.2225578085,106,1
35081,1,215,391.2218617717,134,1
39325,1,88,391.2202599318,159,1
16904,1,217,391.2181938952,114,1
5417,0,216,391.2097542094,106,1
30965,1,169,391.2087386858,110,1
13088,1,88,391.2068741708,136,1
10818,1,30,391.1976786922,129,1
10361,1,216,391.1908152705,117,1
9792,1,169,391.1829110602,113,1
2098,1,172,391.175754115,109,1
15519,1,171,391.1503082099,143,1
16049,1,172,391.1495668367,128,1
17014,0,215,391.1457150954,106,1
38014,1,88,391.144898824,149,1
17730,0,217,391.1410124594,115,1
23260,1,169,391.1408604875,113,1
5979,1,215,391.1389145812,113,1
14158,1,217,391.1369001216,115,1
38913,1,215,391.1363632735,122,1
5068,1,217,391.1300942708,130,1
24117,0,30,391.128721932,121,1
8251,1,172,391.0997941334,123,1
13038,0,216,391.0972443863,135,1
15666,1,169,391.097073616,128,1
23323,0,30,391.0917414265,138,1
24385,1,217,391.0909915495,127,1
29302,1,217,391.0875488145,119,1
33165,1,215,391.0748942396,139,1
6476,1,171,391.0728467009,141,1
24379,1,171,391.0685374749,108,1
30860,1,30,391.0532713331,126,1
38747,1,172,391.0502781803,137,1
26196,1,215,391.0442948528,127,1
28595,1,215,391.0360805656,118,1
35516,1,88,391.0333243286,108,1
1351,0,169,391.0270345875,113,1
3837,1,216,391.018747169,128,1
31625,0,172,391.0161651886,149,1
26506,0,171,391.0096744355,110,1
22310,1,169,390.9861161585,121,1
15168,1,171,390.9793194405,116,1
12642,1,215,390.9620082312,112,1
15720,0,216,390.9615779956,121,1
6391,0,215,390.9546335516,122,1
21255,1,172,390.9482982557,127,1
7795,1,217,390.9441472153,154,1
19762,1,172,390.9434609879,119,1
19618,0,217,390.9424090719,164,1
4725,0,171,390.9419436018,130,1
30892,0,172,390.9408669559,180,1
11289,1,169,390.9408613808,112,1
33263,1,88,390.936435721,114,1
16556,1,88,390.9337022461,124,1
21376,1,171,390.9321621553,111,1
5753,1,88,390.9321446681,123,1
28166,1,171,390.9320876224,126,1
30830,1,172,390.9291572551,163,1
9158,1,169,390.9168110203,124,1
21273,1,215,390.9125281629,121,1
13213,1,172,390.9123394862,117,1
35142,0,172,390.9118331227,127,1
2375,1,171,390.9081437364,113,1
25584,0,88,390.9063608839,111,1
14423,1,88,390.902222405,129,1
27292,1,88,390.8961238666,120,1
7686,0,217,390.8960501025,162,1
2699,1,216,390.8842330278,149,1
38347,1,216,390.8750126658,161,1
34351,1,215,390.8722314019,112,1
38111,0,30,390.8718361661,140,1
1750,1,30,390.8683307496,126,1
10433,1,216,390.861603654,121,1
34004,1,217,390.8614344106,156,1
39841,1,88,390.8530803776,115,1
31957,1,88,390.850629387,145,1
10871,0,171,390.8500931337,115,1
36849,1,30,390.8474054981,152,1
38731,1,88,390.8346163768,106,1
25321,1,217,390.8315195442,148,1
18830,1,30,390.8285858287,142,1
10832,0,30,390.8253489755,158,1
39071,1,216,390.8151254715,122,1
17977,1,215,390.8073587582,144,1
38257,1,215,390.7959612802,110,1
12332,1,172,390.7952470524,117,1
11610,1,215,390.7813382568,108,1
30504,1,169,390.7777724512,108,1
5200,1,215,390.7717209266,117,1
3676,1,30,390.7700317868,116,1
12578,0,171,390.7665713017,115,1
33116,1,172,390.7604166492,114,1
23266,0,169,390.7556112717,134,1
4133,1,216,390.7423603095,112,1
27269,1,88,390.7396363367,130,1
33771,1,172,390.7349675178,129,1
17729,1,169,390.7347284111,114,1
4892,1,217,390.7258711033,128,1
6956,0,30,390.7246713173,121,1
38954,1,217,390.7180522297,118,1
9541,1,88,390.717240144,126,1
33137,1,172,390.7113784996,140,1
685,1,215,390.7106633296,109,1
32239,1,171,390.7062991786,126,1
8873,0,30,390.7006277681,124,1
35182,1,172,390.6958801053,138,1
27410,1,217,390.6952241919,123,1
6143,0,172,390.692100224,131,1
32063,1,215,390.6871230408,126,1
13951,1,171,390.6842546916,129,1
13806,1,215,390.6819452638,124,1
36776,1,88,390.6697770278,120,1
21249,1,216,390.666065848,112,1
13558,0,217,390.6576322239,129,1
28809,1,217,390.6487314833,133,1
16425,0,216,390.6444446155,130,1
28582,1,216,390.6435057222,130,1
18815,1,30,390.6383942655,117,1
32421,0,171,390.6348871752,157,1
7362,1,88,390.6341926078,142,1
19007,1,169,390.6293231118,116,1
7916,1,171,390.6231171936,113,1
14045,1,215,390.6187326687,135,1
12903,1,88,390.6146033042,141,1
24718,1,169,390.6121041841,117,1
26267,1,217,390.5991378626,108,1
13358,1,215,390.5885473528,117,1
20162,1,216,390.5829527174,110,1
22676,1,169,390.5699311166,122,1
1566,1,30,390.5621262724,181,1
6252,1,215,390.5515665546,113,1
647,1,169,390.5461495546,129,1
19455,1,30,390.5312098399,116,1
37720,1,217,390.5306622666,112,1
9458,1,30,390.5261640669,119,1
37560,1,172,390.5102581037,142,1
27568,1,88,390.5050691077,115,1
19329,1,216,390.5019152822,107,1
27412,1,216,390.4974200623,128,1
4488,1,88,390.4771387426,128,1
16236,1,217,390.4771225495,112,1
21466,1,215,390.4744825971,109,1
3799,1,171,390.4690833342,157,1
24251,1,171,390.4480799843,136,1
32553,1,88,390.4416105479,126,1
32484,0,172,390.4404630129,124,1
20866,1,217,390.4381074924,129,1
16859,1,30,390.434859239,125,1
15380,1,172,390.4344542004,140,1
39382,1,215,390.4309491063,133,1
12006,0,215,390.4280753215,126,1
4268,1,216,390.4183188873,132,1
20679,0,88,390.4123631712,129,1
14204,1,30,390.4091146064,119,1
17680,0,215,390.4058630391,139,1
35308,1,30,390.4056361609,117,1
37203,1,172,390.3879293915,117,1
16321,1,216,390.3762434584,125,1
13707,1,171,390.375296387,151,1
39749,1,171,390.3728932837,112,1
11698,1,216,390.3678969835,134,1
7191,1,217,390.3474721087,146,1
10156,1,171,390.3460773483,114,1
29112,0,30,390.3439009409,135,1
33064,1,169,390.3326365684,111,1
11096,1,169,390.3242852354,115,1
31790,1,215,390.3167506192,106,1
13793,1,215,390.3157742846,137,1
13652,1,215,390.3101277539,118,1
37343,1,217,390.3071362607,123,1
23544,1,217,390.3000784348,120,1
12585,1,169,390.2934676676,119,1
1445,1,169,390.2754960717,129,1
28462,1,216,390.275415309,158,1
38964,1,172,390.2674701527,163,1
39481,1,171,390.2654767517,119,1
26658,1,169,390.26398679,127,1
17929,0,30,390.2505105037,129,1
39209,1,217,390.2457204121,114,1
14971,1,215,390.2227747485,119,1
15123,1,216,390.2179433722,111,1
8274,1,215,390.2172542865,121,1
39287,0,172,390.192494558,125,1
7255,1,215,390.1906457759,119,1
21599,1,216,390.1770356663,123,1
6944,0,88,390.1729526807,111,1
30192,1,171,390.1726261246,132,1
20173,1,216,390.1724877333,109,1
39200,0,171,390.1631246478,123,1
22345,0,172,390.144866484,117,1
11234,1,216,390.1395401946,156,1
14819,1,171,390.1382841828,145,1
31362,1,217,390.1210131015,131,1
11643,0,172,390.0999714929,123,1
5170,1,30,390.099150495,117,1
13537,1,217,390.0982464056,110,1
24889,0,217,390.0967553642,158,1
24135,0,217,390.0935425617,116,1
29078,0,171,390.0907874066,127,1
30401,1,215,390.0732730075,175,1
22049,1,169,390.0608296782,131,1
17227,1,216,390.0583149566,133,1
7092,1,215,390.0533826031,126,1
26152,1,216,390.0521727306,118,1
3041,1,88,390.0491169645,142,1
1896,0,216,390.046850216,139,1
6717,1,172,390.0421346746,125,1
29103,1,217,390.0374651406,109,1
10690,1,217,390.0350986234,136,1
1884,1,217,390.0325447521,110,1
12976,0,215,390.0310057331,119,1
38082,0,172,390.0270138599,135,1
30526,1,88,390.025678307,128,1
35480,1,217,390.0220591246,136,1
24085,1,217,390.0192482746,115,1
4114,1,30,390.0154644253,122,1
17527,1,171,390.0076803432,127,1
720,1,216,390.0076780021,113,1
30061,1,171,390.0019968909,153,1
17049,1,215,389.9935910218,138,1
3717,1,217,389.9895601796,119,1
30715,1,169,389.9849642809,118,1
34444,1,217,389.9826968068,114,1
29878,1,30,389.970880778,114,1
37591,1,88,389.9635856138,126,1
36650,1,216,389.9631095477,113,1
30469,1,30,389.9504820438,121,1
16078,1,216,389.9490724642,138,1
37510,1,169,389.941334792,126,1
30085,1,88,389.9337204853,107,1
34031,1,215,389.9303533377,126,1
654,1,30,389.9286998386,129,1
30697,0,30,389.9276164923,108,1
30091,1,88,389.9254828197,138,1
35588,1,88,389.9206609955,113,1
31700,1,172,389.9201024818,110,1
16623,1,172,389.9141368579,140,1
10274,0,171,389.9086487511,153,1
14879,1,30,389.9056628201,136,1
20932,1,171,389.8986247252,127,1
18367,1,30,389.8948490701,122,1
16862,1,30,389.8868817309,148,1
28384,1,172,389.8852463365,111,1
37735,1,169,389.8840431222,125,1
21075,0,215,389.8795825538,123,1
24461,0,169,389.8791580428,110,1
3602,1,30,389.8791177857,113,1
23512,1,217,389.8744879925,110,1
26080,1,169,389.8718996971,119,1
1807,1,172,389.8651367315,127,1
24772,0,171,389.8582340975,111,1
24212,1,171,389.8549256526,117,1
36091,1,171,389.8501356102,143,1
13748,1,172,389.8424217007,112,1
26347,1,88,389.8273683347,145,1
33494,1,88,389.8176195315,140,1
2266,1,171,389.8032417254,121,1
29751,1,217,389.8012306218,128,1
32438,1,88,389.7867770527,115,1
4425,1,30,389.784234521,145,1
20255,1,215,389.7822801973,163,1
24218,1,169,389.7793316544,125,1
23080,0,171,389.7740651712,115,1
5927,1,169,389.7707185919,120,1
19009,1,30,389.7669069041,142,1
31933,1,30,389.7509716975,138,1
26805,1,215,389.7362574021,123,1
4618,1,215,389.7359266926,116,1
11252,1,171,389.7324804983,116,1
32445,1,215,389.7323269583,122,1
9611,1,30,389.7321999795,143,1
5604,1,171,389.7308541592,144,1
5628,1,215,389.7265355823,110,1
17487,1,30,389.7165618335,136,1
41,1,88,389.7104706239,125,1
37665,1,217,389.707558112,115,1
14025,1,216,389.7035960911,117,1
38456,1,30,389.6839146189,122,1
17772,1,171,389.6782479026,135,1
33253,1,171,389.6727975529,115,1
1542,1,217,389.671125639,134,1
30955,1,217,389.6669817088,124,1
24301,1,169,389.6518663568,133,1
38453,1,30,389.6467531302,110,1
17337,1,88,389.6370907738,121,1
29404,1,88,389.6341201784,123,1
5891,1,216,389.6286434695,144,1
23190,0,30,389.6267388332,116,1
7469,1,217,389.6226470936,107,1
36521,0,216,389.6156863853,112,1
39953,1,172,389.6144746218,117,1
18013,0,30,389.6139858185,115,1
8221,1,217,389.6032443342,127,1
1116,0,217,389.6001431481,123,1
39681,1,172,389.5822892012,120,1
33082,1,217,389.5759074552,137,1
30059,0,216,389.567440506,122,1
1038,0,169,389.5626249953,135,1
26850,1,172,389.5579712466,117,1
2756,1,215,389.5533308249,109,1
28307,1,169,389.5495709983,119,1
28654,1,172,389.5337156299,143,1
1680,1,216,389.5334369824,153,1
20160,1,171,389.5319600214,140,1
1085,1,88,389.5319159426,129,1
6394,0,169,389.5239062998,119,1
13969,1,172,389.5237309955,143,1
6695,1,216,389.5144256966,123,1
39998,1,172,389.4996627099,119,1
19979,1,217,389.4833164482,112,1
16555,0,30,389.4805671631,119,1
35434,1,217,389.4538764007,115,1
652,1,215,389.4508545843,115,1
37224,1,216,389.4493050609,116,1
39846,1,216,389.4443594869,130,1
39317,0,217,389.439687446,113,1
33853,1,30,389.4316318597,120,1
1283,1,217,389.4233709286,116,1
33131,1,172,389.4221158754,144,1
9872,1,216,389.413308129,113,1
21908,1,88,389.4131260893,122,1
19109,1,217,389.4068751931,116,1
29126,0,169,389.4050832171,107,1
6077,0,171,389.4027597602,101,1
25653,1,169,389.3980444311,146,1
6459,1,216,389.3900262452,126,1
4659,0,215,389.3858014109,139,1
8496,1,216,389.362522157,119,1
18061,1,30,389.3609639637,114,1
17128,1,169,389.3550268679,110,1
35076,1,88,389.3503859254,126,1
14822,1,171,389.3402734405,152,1
17650,1,172,389.339825941,126,1
25520,1,216,389.3338181545,132,1
35027,1,171,389.3293157248,165,1
15545,1,216,389.328059806,126,1
19048,1,216,389.3205754721,114,1
25726,1,169,389.3146387995,129,1
23871,1,169,389.3089654479,118,1
584,1,88,389.2992430412,177,1
36904,1,171,389.2978111379,112,1
5666,1,169,389.2960428831,118,1
19531,1,216,389.2782963746,119,1
9600,1,215,389.2719070049,114,1
4562,1,215,389.2707885217,110,1
39566,0,169,389.2695041321,131,1
31099,1,169,389.2688070625,113,1
10260,0,169,389.2662530489,114,1
2928,1,169,389.2576797697,131,1
32751,1,30,389.253559299,105,1
18096,0,215,389.2535141521,109,1
36306,1,88,389.2532927412,115,1
11316,1,30,389.2495369461,138,1
35030,1,171,389.2302746213,133,1
12207,1,217,389.2262064445,116,1
6618,1,171,389.2227944818,130,1
3708,1,216,389.2217323684,112,1
34806,1,215,389.2207707931,162,1
37891,0,216,389.2150331448,112,1
24416,1,30,389.2148390806,134,1
26230,0,216,389.2144841129,146,1
39588,1,217,389.2112579851,155,1
28124,0,30,389.1952739545,130,1
845,1,30,389.1877024832,129,1
22743,0,215,389.1848321597,131,1
25058,1,217,389.1798600263,123,1
5271,0,30,389.1655602558,109,1
2882,1,216,389.1617657896,153,1
1752,1,172,389.1605908629,115,1
30819,1,169,389.1560294838,119,1
17355,1,171,389.153915818,113,1
2766,1,171,389.1379223989,121,1
3793,0,88,389.1366101889,118,1
33729,1,30,389.1333292038,116,1
37304,0,169,389.1320675542,129,1
28385,1,171,389.1304752276,117,1
10078,1,169,389.1278096793,117,1
2183,1,30,389.1241583272,119,1
12589,1,215,389.1227406277,137,1
30854,0,217,389.1135195835,114,1
34257,1,88,389.1128151743,142,1
18358,0,217,389.0978161791,118,1
543,1,172,389.0943730348,121,1
37529,1,215,389.0738999801,114,1
13656,1,215,389.0724330174,120,1
27079,1,217,389.0651083838,135,1
360,0,216,389.0513828338,137,1
35805,1,216,389.034589339,124,1
27397,1,30,389.0258847643,111,1
34322,1,216,389.0248146952,124,1
19960,1,171,389.022956663,114,1
9362,1,171,389.0013645328,116,1
2996,1,172,388.9842145309,116,1
599,0,88,388.9826430099,115,1
35630,0,171,388.9786205342,115,1
35823,0,172,388.9751598507,115,1
21710,1,172,388.9746904805,136,1
4213,1,216,388.9744724764,112,1
18718,0,217,388.9519566958,113,1
20984,1,171,388.9485117056,125,1
25112,1,172,388.9479943939,124,1
22317,1,217,388.9395049621,138,1
23390,1,216,388.9370949327,115,1
296,0,169,388.9368606208,118,1
17901,1,88,388.9330948058,112,1
8539,1,88,388.9318037858,120,1
30184,1,88,388.9233518151,151,1
